Carrera;Edad;Trabajo;Beca;Genero;EstadoCivil;CantidadHijos;Prom_cAplazo;A/P;Desemp1R;Desemp2N;Desemp3RN
LE;21;N;N;M;Soltero;0;7,8;5,33;1;1;1
CPN;20;N;S;F;Soltero;0;6,55;8,67;1;0;1
LE;20;N;S;F;Soltero;0;6,8;1,00;0;0;0
LE;21;N;S;F;Soltero;0;8;6,00;1;1;1
LE;20;N;N;M;Soltero;0;7,82;4,67;1;1;1
LE;21;N;N;F;Soltero;0;6,64;4,33;1;0;1
LE;21;N;N;M;Soltero;0;8,63;6,33;1;1;1
LE;23;N;N;M;Soltero;0;8,67;1,67;0;1;0
LE;21;N;N;M;Soltero;0;6,69;4,33;1;0;1
LE;26;S;N;M;Soltero;0;6,67;4,00;1;0;0
LE;21;N;N;M;Soltero;0;8,92;7,00;1;1;1
LLO;21;N;N;M;Soltero;0;7,63;2,33;0;1;0
LE;20;N;N;F;Soltero;0;6,75;3,67;0;0;0
LE;22;N;N;F;Soltero;0;6,83;3,00;0;0;0
LE;21;N;N;F;Soltero;0;8,05;6,33;1;1;1
LE;20;N;N;F;Soltero;0;6,4;2,67;0;0;0
LA;20;N;N;F;Soltero;0;5,5;2,33;0;0;0
CPN;20;N;N;F;Soltero;0;6,67;1,50;0;0;0
LLO;20;S;N;F;Soltero;0;7,55;3,33;0;1;0
LE;21;N;N;M;Soltero;0;7,29;2,67;0;1;0
LE;20;N;N;F;Soltero;0;7,29;6,00;1;1;1
LE;20;S;N;M;Soltero;0;8,84;6,33;1;1;1
LLO;21;N;N;M;Soltero;0;7,09;6,33;1;1;1
LLO;22;N;N;M;Soltero;0;6,67;5,00;1;0;1
LLO;20;N;N;F;Soltero;0;7,7;6,00;1;1;1
LLO;30;S;N;M;Soltero;0;6,92;7,00;1;0;1
LLO;21;N;S;F;Soltero;0;8,43;7,00;1;1;1
LLO;30;S;N;F;Soltero;0;6,75;5,33;1;0;1
LLO;28;N;N;F;Soltero;0;9,22;9,00;1;1;1
LLO;24;S;N;M;Soltero;0;7,75;8,33;1;1;1
LLO;24;N;N;F;Soltero;0;7,28;5,33;1;1;1
LLO;21;N;N;M;Soltero;0;7,15;5,00;1;1;1
LLO;26;N;N;F;Soltero;0;8,15;7,33;1;1;1
LLO;25;S;N;F;Soltero;0;6;3,33;0;0;0
LLO;23;N;N;F;Soltero;0;8,5;7,33;1;1;1
LLO;24;S;N;M;Soltero;0;8,5;7,33;1;1;1
LLO;20;N;N;M;Soltero;0;8;6,00;1;1;1
LLO;20;N;N;M;Soltero;0;7,29;6,33;1;1;1
LLO;21;S;N;F;Soltero;0;6,16;4,00;1;0;0
LLO;21;N;S;M;Soltero;0;7,13;4,33;1;1;1
CPN;21;N;N;F;Soltero;0;8,89;6,33;1;1;1
CPN;22;S;N;M;Soltero;0;7,65;6,33;1;1;1
CPN;21;N;S;M;Soltero;0;6,94;4,33;1;0;1
CPN;24;S;N;M;Soltero;0;5,62;2,67;0;0;0
CPN;21;N;S;M;Soltero;0;7,39;5,00;1;1;1
CPN;21;N;N;F;Soltero;0;7,38;2,67;0;1;0
CPN;21;N;N;M;Soltero;0;7,21;4,33;1;1;1
CPN;20;N;N;M;Soltero;0;5,59;3,00;0;0;0
CPN;20;S;N;F;Soltero;0;6,47;3,67;0;0;0
CPN;21;N;N;F;Soltero;0;7,71;7,00;1;1;1
CPN;20;N;N;F;Soltero;0;7,07;4,33;1;1;1
CPN;22;N;N;F;Soltero;0;7,76;5,33;1;1;1
CPN;20;N;N;F;Soltero;0;6,23;5,33;1;0;1
CPN;21;N;N;F;Soltero;0;7;3,33;0;1;0
CPN;21;N;N;M;Soltero;0;8;6,00;1;1;1
CPN;20;N;N;M;Soltero;0;6,26;4,67;1;0;1
CPN;21;N;N;F;Soltero;0;7,09;6,33;1;1;1
CPN;23;N;S;F;Soltero;0;7,44;3,00;0;1;0
CPN;21;N;N;F;Soltero;0;9,7;6,67;1;1;1
CPN;20;N;N;M;Soltero;0;6,4;6,00;1;0;1
CPN;20;N;N;F;Soltero;0;7,84;6,00;1;1;1
CPN;25;N;S;M;Soltero;0;7,45;3,67;0;1;0
CPN;21;N;N;F;Soltero;0;7,23;6,33;1;1;1
CPN;20;N;N;F;Soltero;0;6,68;7,33;1;0;1
CPN;21;N;N;M;Soltero;0;6,78;5,00;1;0;1
CPN;21;N;N;F;Soltero;0;6,77;3,67;0;0;0
LA;21;N;N;F;Soltero;0;6,5;2,67;0;0;0
LA;23;N;N;M;Soltero;0;8,62;7,00;1;1;1
LA;22;N;N;M;Soltero;0;6,64;4,33;1;0;1
LA;30;S;N;M;Soltero;0;7,22;4,33;1;1;1
LA;25;N;N;F;Soltero;0;7,31;4,67;1;1;1
LA;22;N;N;M;Soltero;0;8;1,33;0;1;0
LLO;20;N;N;M;Soltero;0;7,48;6,33;1;1;1
LLO;20;N;N;F;Soltero;0;7,41;6,00;1;1;1
LLO;21;N;S;F;Soltero;0;6,33;2,00;0;0;0
LLO;22;N;S;F;Soltero;0;7,5;6,33;1;1;1
LLO;21;N;N;M;Soltero;0;6,71;5,33;1;0;1
LLO;21;N;S;F;Soltero;0;6,87;6,33;1;0;1
LLO;28;S;N;F;Soltero;0;8,15;4,00;1;1;1
LLO;25;N;S;F;Soltero;0;6,67;4,67;1;0;1
LLO;22;N;N;M;Soltero;0;7,78;5,67;1;1;1
LA;21;N;S;F;Soltero;0;8,33;2,00;0;1;0
LA;22;N;N;M;Soltero;0;7,92;6,50;1;1;1
LA;21;N;N;F;Soltero;0;5,83;4,00;1;0;0
LA;20;N;N;M;Soltero;0;5,78;2,00;0;0;0
LA;21;S;N;M;Soltero;0;7;0,50;0;1;0
LE;20;S;N;M;Soltero;0;5,64;3,50;0;0;0
LA;20;N;N;M;Soltero;0;6,8;2,50;0;0;0
LA;19;N;N;M;Soltero;0;8,27;5,50;1;1;1
LA;21;N;N;M;Soltero;0;7,22;4,50;1;1;1
LA;25;N;N;F;Soltero;0;6;1,50;0;0;0
LLO;21;N;S;M;Soltero;0;6,5;4,00;1;0;0
LA;20;N;S;F;Soltero;0;6,5;3,50;0;0;0
LLO;20;N;N;M;Soltero;0;6,82;4,00;1;0;0
LA;22;N;N;F;Soltero;0;7,4;2,00;0;1;0
LE;20;N;N;M;Soltero;0;8,08;6,00;1;1;1
LA;19;N;N;M;Soltero;0;5,07;3,00;0;0;0
LA;21;S;S;M;Otro;0;7;5,50;1;1;1
LE;19;N;N;M;Soltero;0;6,29;5,00;1;0;1
LA;20;N;N;F;Soltero;0;5,67;1,00;0;0;0
LE;20;N;N;M;Soltero;0;4,67;2,00;0;0;0
LA;21;N;N;M;Soltero;0;8,21;6,50;1;1;1
LA;21;S;N;F;Soltero;0;8,67;6,50;1;1;1
LA;20;N;N;M;Soltero;0;7,83;6,00;1;1;1
LA;20;N;N;M;Soltero;0;7,38;5,50;1;1;1
LA;25;S;N;F;Soltero;0;6,4;2,00;0;0;0
LA;22;N;N;M;Soltero;0;7,3;4,00;1;1;1
LA;20;N;N;M;Soltero;0;7,92;6,50;1;1;1
LA;22;N;N;F;Soltero;0;5;1,00;0;0;0
LE;21;N;N;M;Soltero;0;7;3,00;0;1;0
LA;20;N;S;F;Soltero;0;5,88;2,50;0;0;0
LA;20;N;N;F;Soltero;0;7,69;6,50;1;1;1
LE;19;S;N;F;Soltero;0;7;2,00;0;1;0
LA;19;N;N;F;Soltero;0;7,71;6,50;1;1;1
LA;19;N;N;F;Soltero;0;7,29;6,50;1;1;1
LA;21;S;N;F;Soltero;0;8,46;6,50;1;1;1
LA;21;N;S;F;Soltero;0;6,8;2,50;0;0;0
LE;20;N;N;M;Soltero;0;6,42;4,00;1;0;0
LA;20;N;N;M;Soltero;0;5,25;1,50;0;0;0
LA;19;N;S;M;Soltero;0;8,25;6,50;1;1;1
LA;22;N;N;F;Soltero;0;7,67;5,50;1;1;1
LE;19;N;S;M;Soltero;0;6,93;5,50;1;0;1
LA;20;N;N;F;Soltero;0;5,17;1,50;0;0;0
LA;21;N;N;F;Soltero;0;9;1,50;0;1;0
LLO;20;N;N;M;Soltero;0;7,36;5,50;1;1;1
LLO;22;N;N;F;Soltero;0;6,44;3,00;0;0;0
LA;21;N;N;M;Soltero;0;5,89;5,50;1;0;1
LE;20;N;N;F;Soltero;0;9,58;6,50;1;1;1
LA;19;N;N;F;Soltero;0;5,18;3,00;0;0;0
LE;19;N;N;M;Soltero;0;6;4,00;1;0;0
LA;23;N;S;F;Soltero;0;8;2,50;0;1;0
LA;19;N;N;M;Soltero;0;6,29;2,50;0;0;0
LE;21;N;N;M;Soltero;0;5,5;2,00;0;0;0
LE;20;N;N;M;Soltero;0;7,23;5,50;1;1;1
LA;20;N;N;M;Soltero;0;6,56;3,50;0;0;0
LA;20;N;N;F;Soltero;0;6,08;4,00;1;0;0
LA;20;S;N;F;Soltero;0;6;3,50;0;0;0
LA;19;N;N;M;Soltero;0;6,33;2,50;0;0;0
LE;19;N;N;F;Soltero;0;5,6;2,00;0;0;0
LE;20;N;N;M;Soltero;0;6,89;3,50;0;0;0
LE;20;N;N;F;Soltero;0;5,17;1,50;0;0;0
LA;20;N;N;F;Soltero;0;7,55;5,50;1;1;1
LA;21;N;N;F;Soltero;0;5;2,00;0;0;0
LA;20;N;N;M;Soltero;0;7,92;6,00;1;1;1
LA;20;N;N;F;Soltero;0;5,33;3,00;0;0;0
LA;19;N;N;M;Soltero;0;6,14;2,00;0;0;0
LE;21;N;N;M;Soltero;0;6,43;3,00;0;0;0
LA;19;N;N;F;Soltero;0;7,21;6,00;1;1;1
LA;20;S;N;F;Soltero;0;6,33;3,00;0;0;0
LA;21;N;N;F;Soltero;0;6,1;3,50;0;0;0
LA;20;S;N;M;Soltero;0;6,58;4,50;1;0;1
LE;20;N;N;F;Soltero;0;6;2,00;0;0;0
LE;20;N;N;M;Soltero;0;6,13;3,00;0;0;0
LLO;21;S;N;F;Soltero;0;7,6;5,00;1;1;1
LE;28;S;N;M;Soltero;0;9,5;2,50;0;1;0
LE;21;N;N;F;Soltero;0;7,33;1,50;0;1;0
LE;20;S;N;F;Soltero;0;5,4;1,50;0;0;0
LLO;20;N;N;M;Soltero;0;9;3,00;0;1;0
LA;19;N;S;F;Soltero;0;7,8;2,50;0;1;0
LA;20;N;N;F;Soltero;0;5,45;3,00;0;0;0
LLO;21;N;N;M;Soltero;0;7;2,50;0;1;0
LA;19;S;N;F;Soltero;0;7,2;6,00;1;1;1
LA;20;N;N;F;Soltero;0;8,43;3,50;0;1;1
LLO;21;N;N;F;Soltero;0;6,11;3,00;0;0;0
LE;20;N;N;F;Soltero;0;8,5;6,50;1;1;1
LA;23;N;N;F;Soltero;0;10;1,00;0;1;0
LA;22;N;N;F;Soltero;0;5,71;2,50;0;0;0
LE;21;N;N;F;Soltero;0;6,57;3,00;0;0;0
LA;19;N;N;F;Soltero;0;6,5;4,00;1;0;0
LA;23;S;N;M;Soltero;0;7,6;3,50;0;1;0
LA;21;S;N;M;Soltero;0;7,83;2,50;0;1;0
LA;19;N;N;M;Soltero;0;5,62;3,50;0;0;0
LA;20;N;N;F;Soltero;0;6,4;3,00;0;0;0
LA;19;N;N;M;Soltero;0;5,22;2,00;0;0;0
LA;20;S;N;M;Soltero;0;7,67;6,00;1;1;1
LA;20;S;N;F;Soltero;0;8,21;6,50;1;1;1
LA;19;N;N;M;Soltero;0;7,07;5,00;1;1;1
LE;19;N;N;M;Soltero;0;6,3;3,50;0;0;0
LLO;19;N;N;M;Soltero;0;8,4;2,50;0;1;0
LA;20;N;N;M;Soltero;0;5,8;4,00;1;0;0
LLO;20;N;N;M;Soltero;0;8,33;1,50;0;1;0
LA;19;N;N;M;Soltero;0;8,2;5,50;1;1;1
LA;21;S;N;M;Soltero;0;6,33;1,00;0;0;0
LA;19;N;N;F;Soltero;0;8,38;4,00;1;1;1
LA;21;N;N;F;Soltero;0;8,58;6,50;1;1;1
LA;20;N;N;F;Soltero;0;5;2,00;0;0;0
LE;20;N;N;F;Soltero;0;8;6,50;1;1;1
LA;20;N;S;F;Soltero;0;7,67;6,00;1;1;1
LA;19;N;N;F;Soltero;0;6,75;5,00;1;0;1
LA;26;N;N;F;Soltero;0;4,57;2,00;0;0;0
LE;21;N;N;F;Soltero;0;5,86;2,50;0;0;0
LA;20;N;N;M;Soltero;0;7,43;3,00;0;1;0
LA;22;N;N;F;Soltero;0;7;4,00;1;1;1
LE;30;N;N;M;Soltero;0;7,75;2,50;0;1;0
LE;22;N;N;M;Soltero;0;9,5;4,50;1;1;1
LA;20;N;N;M;Soltero;0;6,71;3,00;0;0;0
LA;21;N;N;M;Soltero;0;6;1,00;0;0;0
LLO;21;S;N;M;Soltero;0;7,86;3,50;0;1;0
LA;22;N;N;F;Soltero;0;8,8;3,00;0;1;0
LE;19;N;N;F;Soltero;0;6,5;3,00;0;0;0
LA;21;N;S;F;Soltero;0;7,11;4,00;1;1;1
LE;21;N;N;M;Soltero;0;5,63;2,50;0;0;0
LA;20;N;N;F;Soltero;0;7,09;4,00;1;1;1
LA;21;N;N;F;Soltero;0;7,64;6,50;1;1;1
LE;19;N;N;F;Soltero;0;7,64;6,50;1;1;1
LLO;20;N;S;M;Soltero;0;5,87;5,00;1;0;1
LA;20;S;N;F;Soltero;0;5,63;2,00;0;0;0
LA;21;N;N;F;Soltero;0;5,5;1,50;0;0;0
LA;21;N;N;F;Soltero;0;6;1,00;0;0;0
LA;20;N;N;M;Soltero;0;7,25;6,00;1;1;1
LLO;20;N;N;M;Soltero;0;8,67;1,50;0;1;0
LA;20;N;N;M;Soltero;0;4,67;0,50;0;0;0
LE;33;S;N;M;Soltero;0;3,67;2,00;0;0;0
LA;20;N;N;M;Soltero;0;6,9;5,00;1;0;1
LA;20;N;N;M;Soltero;0;6,93;5,50;1;0;1
LA;20;N;N;M;Soltero;0;7,46;6,50;1;1;1
LLO;19;N;N;F;Soltero;0;8,1;5,00;1;1;1
LA;20;N;N;M;Soltero;0;8;3,00;0;1;0
LLO;21;N;N;F;Soltero;0;6,5;1,00;0;0;0
LA;20;N;N;M;Soltero;0;6,67;3,50;0;0;0
LA;19;N;N;F;Soltero;0;5,43;2,00;0;0;0
LA;19;N;N;M;Soltero;0;7,5;4,50;1;1;1
LA;22;N;N;F;Soltero;0;6;1,00;0;0;0
LA;20;N;S;F;Soltero;0;7,38;3,50;0;1;0
LA;20;N;N;F;Soltero;0;6,57;2,00;0;0;0
LA;20;N;N;F;Soltero;0;6;2,50;0;0;0
LE;20;N;S;F;Soltero;0;6,25;4,50;1;0;1
LA;19;N;N;M;Soltero;0;6,75;2,00;0;0;0
LA;20;S;N;M;Soltero;0;5,92;4,50;1;0;0
LA;20;N;N;F;Soltero;0;5,17;1,50;0;0;0
LA;21;N;N;M;Soltero;0;5,73;4,00;1;0;0
LE;19;N;N;M;Soltero;0;7,64;5,00;1;1;1
LA;21;N;N;F;Soltero;0;6,79;5,50;1;0;1
LA;19;N;S;F;Soltero;0;7,5;2,50;0;1;0
LA;20;N;N;F;Soltero;0;5,85;4,00;1;0;0
LA;19;N;N;F;Soltero;0;6,81;6,50;1;0;1
LE;21;N;N;M;Soltero;0;7,75;2,50;0;1;0
LA;20;N;N;M;Soltero;0;6,6;4,00;1;0;0
LE;20;N;N;M;Soltero;0;9,25;2,00;0;1;0
LA;25;S;N;M;Soltero;0;9;1,00;0;1;0
LE;20;N;N;M;Soltero;0;5,88;3,00;0;0;0
LA;20;N;N;F;Soltero;0;7,62;6,00;1;1;1
LA;19;N;N;F;Soltero;0;7,14;5,00;1;1;1
LA;20;N;N;M;Soltero;0;6,45;4,00;1;0;0
LE;20;N;N;M;Soltero;0;7,08;5,50;1;1;1
LA;20;N;N;M;Soltero;0;6;4,00;1;0;0
LE;20;N;N;M;Soltero;0;9,17;3,50;0;1;1
LA;19;N;S;F;Soltero;0;8;2,00;0;1;0
LLO;20;N;N;M;Soltero;0;6;0,50;0;0;0
LE;19;N;N;M;Soltero;0;5,63;2,50;0;0;0
LE;21;N;N;M;Soltero;0;8,75;2,00;0;1;0
LE;20;N;N;F;Soltero;0;3,8;1,50;0;0;0
LA;19;N;N;M;Soltero;0;8,14;3,50;0;1;1
LLO;21;S;N;M;Soltero;0;4;0,00;0;0;0
LA;21;N;N;M;Soltero;0;8,25;5,00;1;1;1
LE;21;N;N;M;Soltero;0;7;4,50;1;1;1
LE;19;N;N;F;Soltero;0;7,4;5,00;1;1;1
LA;20;N;N;F;Soltero;0;6,17;4,00;1;0;0
LA;20;N;S;M;Soltero;0;6,23;4,50;1;0;1
LLO;22;N;N;M;Soltero;0;7,58;4,50;1;1;1
LLO;24;N;N;F;Soltero;0;9,3;5,00;1;1;1
LA;22;N;N;F;Soltero;0;9,14;5,00;1;1;1
LA;20;N;N;M;Soltero;0;6,44;3,50;0;0;0
LA;21;N;N;F;Soltero;0;6;3,50;0;0;0
LA;19;S;N;M;Soltero;0;6,4;1,50;0;0;0
LA;19;N;N;F;Soltero;0;6,29;3,00;0;0;0
LA;20;N;N;F;Soltero;0;6;2,00;0;0;0
LA;21;N;S;M;Soltero;0;7,5;3,00;0;1;0
LE;25;N;N;M;Soltero;0;9;0,50;0;1;0
LA;21;S;N;M;Soltero;0;9;1,50;0;1;0
LE;20;N;N;M;Soltero;0;8,67;3,00;0;1;0
LA;22;N;N;F;Soltero;0;9,5;1,00;0;1;0
LA;21;N;N;F;Soltero;0;5,5;2,00;0;0;0
LA;20;N;N;M;Soltero;0;6,92;5,50;1;0;1
LA;21;N;N;M;Soltero;0;6,33;4,00;1;0;0
LA;23;N;N;M;Soltero;0;8,2;3,00;0;1;0
LLO;20;N;N;M;Soltero;0;6,93;5,50;1;0;1
LA;21;S;N;M;Soltero;0;7,64;6,50;1;1;1
LA;29;N;N;M;Soltero;0;8;4,50;1;1;1
LA;26;N;N;F;Soltero;0;5,71;2,00;0;0;0
LA;21;S;N;F;Soltero;0;8,45;6,50;1;1;1
LLO;21;N;N;M;Soltero;0;7,7;4,50;1;1;1
LE;23;N;N;F;Soltero;0;7,6;2,50;0;1;0
LLO;25;N;N;M;Soltero;0;9,2;2,50;0;1;0
LLO;22;S;N;F;Soltero;0;6,75;1,50;0;0;0
LA;20;N;N;M;Soltero;0;4,57;1,50;0;0;0
LA;21;N;N;M;Soltero;0;5,75;5,00;1;0;1
LA;19;N;N;F;Soltero;0;8,14;3,50;0;1;1
LA;20;N;N;M;Soltero;0;5,43;3,50;0;0;0
LLO;29;S;N;M;Soltero;0;8,55;5,00;1;1;1
LE;21;S;N;F;Soltero;1;6,29;3,00;0;0;0
LA;20;N;N;F;Soltero;0;8,36;6,50;1;1;1
LA;20;N;N;F;Soltero;0;6,43;2,50;0;0;0
LA;21;N;N;F;Soltero;0;8,23;6,50;1;1;1
LE;22;N;S;M;Soltero;0;8;3,50;0;1;1
LE;19;N;N;M;Soltero;0;8,83;6,50;1;1;1
LA;19;N;N;M;Soltero;0;7,23;5,50;1;1;1
LA;20;N;N;M;Soltero;0;5,54;3,50;0;0;0
LA;20;N;N;M;Soltero;0;6,86;3,00;0;0;0
LA;20;N;N;F;Soltero;0;7,17;2,50;0;1;0
LA;20;S;N;M;Soltero;0;4,6;1,50;0;0;0
LA;20;N;N;F;Soltero;0;8,83;6,50;1;1;1
LE;25;S;N;M;Soltero;0;6,33;2,50;0;0;0
LE;20;N;N;F;Soltero;0;6,58;4,50;1;0;1
LA;21;S;N;M;Soltero;0;7,71;6,50;1;1;1
LLO;19;N;N;F;Soltero;0;8,45;5,50;1;1;1
LE;20;N;S;F;Soltero;0;7,7;5,00;1;1;1
LA;19;N;N;M;Soltero;0;6,14;5,00;1;0;1
LA;20;S;N;M;Soltero;0;6,3;3,50;0;0;0
LA;20;N;N;F;Soltero;0;7,4;4,00;1;1;1
LA;20;N;N;F;Soltero;0;7,85;6,00;1;1;1
LE;21;N;N;F;Soltero;0;7;5,50;1;1;1
LE;20;N;N;F;Soltero;0;5,5;2,50;0;0;0
LA;19;N;N;F;Soltero;0;6;4,00;1;0;0
LA;27;N;N;F;Soltero;0;5,57;3,00;0;0;0
LA;20;N;N;M;Soltero;0;7,18;4,50;1;1;1
LA;24;S;N;M;Soltero;0;4,77;3,00;0;0;0
LA;19;N;N;M;Soltero;0;6,7;4,00;1;0;0
LA;19;N;N;M;Soltero;0;5,6;1,50;0;0;0
LA;20;N;N;F;Soltero;0;6,88;6,50;1;0;1
LE;29;S;N;M;Soltero;0;8,75;4,50;1;1;1
LA;21;N;N;F;Soltero;0;7,4;6,50;1;1;1
LA;19;N;N;F;Soltero;0;5,85;3,50;0;0;0
LA;20;S;N;F;Soltero;0;6,12;5,00;1;0;1
LA;23;S;N;F;Soltero;0;6,45;5,00;1;0;1
LA;21;N;N;M;Soltero;0;6;4,00;1;0;0
LA;19;N;N;F;Soltero;0;6,69;6,00;1;0;1
LLO;32;S;N;M;Soltero;0;6,5;3,00;0;0;0
LA;20;N;N;F;Soltero;0;4;0,50;0;0;0
LA;20;N;N;M;Soltero;0;5,86;2,00;0;0;0
LLO;45;S;N;F;Casado;3;6;5,50;1;0;1
LLO;29;N;N;F;Soltero;0;5,4;6,50;1;0;1
