,Carrera,Edad,Trabajo,Beca,Genero,EstadoCivil,CantidadHijos,Prom_cAplazo,A/P,Desemp1R,Desemp2N,Desemp3RN
2252,CPN,24,N,N,F,Soltero,0,5.89,4.285714285714286,1,0,0
2253,LA,26,N,N,M,Soltero,0,8.06,5.0,1,1,1
2254,CPN,25,N,N,F,Soltero,0,7.21,4.0,1,1,1
2255,CPN,25,N,N,F,Soltero,0,6.0,1.7142857142857142,0,0,0
2256,CPN,24,S,N,F,Soltero,0,7.95,5.142857142857143,1,1,1
2257,CPN,24,N,N,F,Soltero,0,6.7,5.142857142857143,1,0,1
2258,CPN,28,N,N,M,Soltero,0,6.21,3.142857142857143,0,0,0
2259,CPN,24,N,N,M,Soltero,0,5.9,2.2857142857142856,0,0,0
2260,CPN,27,N,N,F,Soltero,0,6.5,3.142857142857143,0,0,0
2261,LA,25,S,N,M,Soltero,0,6.95,4.285714285714286,1,0,1
2262,CPN,24,S,N,M,Soltero,0,6.76,5.142857142857143,1,0,1
2263,LA,25,S,N,M,Soltero,0,7.33,5.142857142857143,1,1,1
2264,LE,26,S,N,M,Soltero,1,7.13,2.7142857142857144,0,1,0
2265,CPN,24,N,N,F,Soltero,0,8.29,6.5,1,1,1
2266,LA,25,N,N,M,Soltero,0,7.37,5.142857142857143,1,1,1
2267,CPN,24,N,N,M,Soltero,0,7.8,4.857142857142857,1,1,1
2268,CPN,24,N,N,M,Soltero,0,7.75,5.0,1,1,1
2269,CPN,25,N,S,F,Soltero,0,6.7,3.5714285714285716,0,0,0
2270,CPN,24,N,N,F,Soltero,0,6.02,3.2857142857142856,0,0,0
2271,CPN,25,N,N,F,Soltero,1,6.43,4.571428571428571,1,0,1
2272,CPN,24,S,N,F,Soltero,0,6.61,3.142857142857143,0,0,0
2273,CPN,24,N,S,M,Soltero,0,6.47,4.428571428571429,1,0,1
2274,CPN,25,S,N,F,Soltero,0,7.27,4.0,1,1,1
2275,CPN,25,S,N,F,Soltero,0,7.75,4.714285714285714,1,1,1
2276,LA,24,N,N,F,Soltero,0,7.26,5.142857142857143,1,1,1
2277,CPN,26,N,N,F,Soltero,0,6.14,3.2857142857142856,0,0,0
2278,CPN,25,N,N,F,Soltero,0,7.07,5.142857142857143,1,1,1
2279,CPN,24,N,N,F,Soltero,0,7.41,4.857142857142857,1,1,1
2280,CPN,24,N,N,F,Soltero,0,7.73,5.142857142857143,1,1,1
2281,LA,26,N,N,F,Soltero,0,6.51,3.5714285714285716,0,0,0
2282,LA,25,S,N,M,Soltero,0,8.59,8.5,1,1,1
2283,CPN,24,N,N,F,Soltero,0,6.63,4.857142857142857,1,0,1
2284,LA,24,N,N,F,Soltero,0,7.51,5.142857142857143,1,1,1
2285,CPN,24,N,N,F,Soltero,0,6.96,5.142857142857143,1,0,1
2286,LA,25,S,N,F,Soltero,0,7.14,4.428571428571429,1,1,1
2287,CPN,25,S,N,F,Soltero,0,6.13,0.8,0,0,0
2288,CPN,24,S,N,M,Soltero,0,6.79,3.0,0,0,0
2289,CPN,24,N,N,M,Soltero,0,7.31,5.0,1,1,1
2290,CPN,26,N,S,F,Soltero,0,7.25,3.5714285714285716,0,1,0
2291,LA,24,S,N,F,Soltero,0,7.76,5.285714285714286,1,1,1
2292,CPN,24,N,N,F,Soltero,0,7.26,4.571428571428571,1,1,1
2293,CPN,23,N,N,F,Soltero,0,6.95,4.428571428571429,1,0,1
2294,CPN,25,N,N,M,Soltero,0,7.6,4.857142857142857,1,1,1
2295,CPN,20,N,N,M,Soltero,0,8.09,8.333333333333334,1,1,1
2296,CPN,20,N,N,F,Soltero,0,8.5,12.0,1,1,1
2297,CPN,21,S,S,M,Soltero,0,7.04,7.666666666666667,1,1,1
2298,CPN,21,N,N,F,Soltero,0,5.25,2.0,0,0,0
2299,CPN,26,S,N,M,Soltero,0,5.8,4.666666666666667,1,0,0
2300,CPN,25,N,N,F,Soltero,0,6.33,1.3333333333333333,0,0,0
2301,CPN,21,N,N,F,Soltero,1,5.63,3.6666666666666665,0,0,0
2302,CPN,21,N,S,F,Soltero,0,6.54,6.0,1,0,1
2303,CPN,21,N,N,M,Soltero,0,6.95,5.666666666666667,1,0,1
2304,CPN,21,N,N,M,Soltero,0,6.62,6.333333333333333,1,0,1
2305,CPN,22,N,N,F,Soltero,1,6.8,5.0,1,0,1
2306,CPN,20,N,N,F,Soltero,0,6.67,5.666666666666667,1,0,1
2307,CPN,21,N,N,M,Soltero,0,6.29,1.3333333333333333,0,0,0
2308,CPN,20,N,N,M,Soltero,0,7.36,6.0,1,1,1
2309,CPN,20,N,N,F,Soltero,0,6.88,6.666666666666667,1,0,1
2310,CPN,20,N,N,M,Soltero,0,7.77,4.333333333333333,1,1,1
2311,CPN,22,N,N,F,Soltero,0,6.64,6.333333333333333,1,0,1
2312,CPN,20,S,N,F,Soltero,0,6.15,8.666666666666666,1,0,1
2313,CPN,21,N,S,M,Soltero,0,7.33,6.0,1,1,1
2314,CPN,22,N,N,F,Soltero,0,6.43,7.0,1,0,1
2315,CPN,22,N,N,F,Soltero,0,7.58,9.666666666666666,1,1,1
2316,CPN,20,N,N,F,Soltero,0,7.41,6.0,1,1,1
2317,CPN,20,N,N,M,Soltero,0,8.35,12.0,1,1,1
2318,CPN,21,N,N,F,Soltero,0,6.04,4.666666666666667,1,0,1
2319,CPN,20,N,N,F,Soltero,0,6.19,5.333333333333333,1,0,1
2320,CPN,20,S,N,M,Soltero,0,5.56,2.6666666666666665,0,0,0
2321,CPN,20,N,N,F,Soltero,0,7.37,5.333333333333333,1,1,1
2322,CPN,20,S,S,F,Soltero,0,6.0,4.0,1,0,0
2323,CPN,20,N,N,F,Soltero,0,6.94,5.0,1,0,1
2324,CPN,20,S,N,F,Soltero,1,7.08,8.0,1,1,1
2325,CPN,20,N,N,M,Soltero,0,8.1,6.333333333333333,1,1,1
2326,CPN,20,N,N,M,Soltero,0,6.28,5.666666666666667,1,0,1
2327,CPN,25,N,N,M,Soltero,0,7.63,6.333333333333333,1,1,1
2328,CPN,20,N,N,F,Soltero,0,6.61,5.333333333333333,1,0,1
2329,CPN,21,N,N,F,Soltero,0,7.17,5.666666666666667,1,1,1
2330,CPN,20,N,N,F,Soltero,0,5.14,2.6666666666666665,0,0,0
2331,CPN,26,N,N,F,Soltero,0,7.92,9.666666666666666,1,1,1
2332,CPN,24,N,S,M,Soltero,0,6.46,6.333333333333333,1,0,1
2333,CPN,20,N,N,M,Soltero,0,8.5,5.333333333333333,1,1,1
2334,CPN,21,N,N,F,Soltero,0,6.63,3.6666666666666665,0,0,0
2335,CPN,20,N,N,M,Soltero,0,6.91,6.0,1,0,1
2336,CPN,20,N,S,F,Soltero,0,7.5,2.0,0,1,0
2337,CPN,20,N,N,M,Soltero,0,8.33,5.666666666666667,1,1,1
2338,CPN,21,S,N,M,Soltero,0,5.71,2.6666666666666665,0,0,0
2339,CPN,21,N,S,F,Soltero,0,4.81,3.0,0,0,0
2340,CPN,21,N,N,F,Soltero,0,5.39,4.0,1,0,0
2341,CPN,20,N,N,M,Soltero,0,8.1,6.666666666666667,1,1,1
2342,CPN,21,N,S,F,Soltero,0,6.78,6.666666666666667,1,0,1
2343,LA,21,N,N,M,Soltero,0,8.0,5.5,1,1,1
2344,CPN,20,N,S,F,Soltero,0,6.65,10.0,1,0,1
2345,CPN,20,N,N,F,Soltero,0,7.56,5.333333333333333,1,1,1
2346,CPN,21,N,N,M,Soltero,0,5.59,3.0,0,0,0
2347,CPN,20,S,N,F,Soltero,0,7.0,6.333333333333333,1,1,1
2348,CPN,20,N,N,M,Soltero,0,6.58,5.0,1,0,1
2349,CPN,20,N,S,M,Soltero,0,6.55,5.0,1,0,1
2350,CPN,21,N,N,M,Soltero,0,6.32,4.0,1,0,0
2351,CPN,20,S,N,F,Soltero,0,5.77,2.6666666666666665,0,0,0
2352,CPN,21,N,N,F,Soltero,0,7.74,5.666666666666667,1,1,1
2353,CPN,23,N,S,F,Soltero,0,6.16,4.0,1,0,0
2354,CPN,34,S,N,M,Soltero,0,5.39,4.0,1,0,0
2355,CPN,21,N,N,M,Soltero,0,5.9,5.666666666666667,1,0,1
2356,CPN,22,N,N,M,Soltero,0,7.04,8.0,1,1,1
2357,CPN,21,N,N,M,Soltero,0,7.52,6.666666666666667,1,1,1
2358,CPN,22,N,N,F,Soltero,0,7.08,3.3333333333333335,0,1,0
2359,CPN,53,N,N,F,Soltero,2,5.17,4.666666666666667,1,0,0
2360,CPN,20,N,N,M,Soltero,0,7.95,6.333333333333333,1,1,1
2361,CPN,20,N,N,F,Soltero,0,7.3,5.666666666666667,1,1,1
2362,CPN,21,N,N,F,Soltero,0,6.21,6.333333333333333,1,0,1
2363,CPN,23,N,N,F,Soltero,0,5.29,2.3333333333333335,0,0,0
2364,CPN,21,N,N,F,Soltero,0,5.59,3.6666666666666665,0,0,0
2365,CPN,21,N,N,M,Soltero,0,8.0,11.666666666666666,1,1,1
2366,CPN,21,N,N,M,Soltero,0,7.95,5.666666666666667,1,1,1
2367,CPN,21,N,N,M,Soltero,0,5.79,4.0,1,0,0
2368,LA,21,N,N,M,Soltero,0,7.1,4.0,1,1,1
2369,CPN,21,N,N,F,Soltero,0,7.92,6.333333333333333,1,1,1
2370,CPN,21,N,N,M,Soltero,0,6.35,9.666666666666666,1,0,1
2371,CPN,21,N,N,M,Soltero,0,7.1,8.666666666666666,1,1,1
2372,CPN,20,S,N,F,Soltero,0,6.61,4.333333333333333,1,0,1
2373,CPN,20,N,N,F,Soltero,0,6.93,9.0,1,0,1
2374,CPN,22,N,N,F,Soltero,0,5.96,5.666666666666667,1,0,1
2375,CPN,22,N,N,M,Soltero,0,7.56,8.333333333333334,1,1,1
2376,CPN,20,N,N,F,Soltero,0,6.28,6.0,1,0,1
2377,CPN,21,S,N,M,Soltero,0,6.67,7.666666666666667,1,0,1
2378,CPN,21,N,N,F,Soltero,0,7.1,5.666666666666667,1,1,1
2379,CPN,20,N,N,M,Soltero,0,5.24,4.0,1,0,0
2380,CPN,23,N,N,F,Soltero,0,5.73,3.6666666666666665,0,0,0
2381,CPN,33,S,N,F,Soltero,0,8.33,3.0,0,1,0
2382,CPN,33,S,N,M,Soltero,0,5.91,5.666666666666667,1,0,1
2383,CPN,27,S,S,F,Soltero,0,5.97,8.0,1,0,1
2384,CPN,25,N,N,F,Soltero,0,8.5,5.666666666666667,1,1,1
2385,CPN,29,N,S,F,Soltero,2,5.92,2.3333333333333335,0,0,0
2386,CPN,20,N,N,F,Soltero,0,6.13,4.333333333333333,1,0,0
2387,CPN,22,N,S,F,Soltero,0,6.91,6.666666666666667,1,0,1
2388,LA,21,N,N,M,Soltero,0,6.89,5.0,1,0,1
2389,CPN,21,N,N,M,Soltero,0,4.5,0.6666666666666666,0,0,0
2390,CPN,21,S,S,F,Soltero,0,7.55,5.666666666666667,1,1,1
2391,CPN,20,N,N,M,Soltero,0,6.41,5.666666666666667,1,0,1
2392,CPN,21,N,S,F,Soltero,0,7.29,6.0,1,1,1
2393,CPN,20,N,N,F,Soltero,0,6.91,6.0,1,0,1
2394,CPN,23,S,S,F,Soltero,0,6.38,6.333333333333333,1,0,1
2395,LA,20,N,N,M,Soltero,1,6.08,7.0,1,0,1
2396,CPN,20,N,N,M,Soltero,1,5.36,1.3333333333333333,0,0,0
2397,CPN,20,N,N,M,Soltero,0,7.48,9.0,1,1,1
2398,CPN,20,N,N,F,Soltero,0,8.31,11.666666666666666,1,1,1
2399,CPN,21,S,S,F,Soltero,0,6.83,5.666666666666667,1,0,1
2400,CPN,21,N,N,F,Soltero,0,7.79,8.333333333333334,1,1,1
2401,CPN,21,N,N,F,Soltero,0,7.61,9.666666666666666,1,1,1
2402,CPN,20,N,N,M,Soltero,0,8.11,12.333333333333334,1,1,1
2403,CPN,21,N,N,M,Soltero,0,7.69,11.333333333333334,1,1,1
2404,CPN,20,N,N,M,Soltero,0,5.29,4.333333333333333,1,0,0
2405,CPN,20,N,N,M,Soltero,0,6.14,4.333333333333333,1,0,0
2406,LA,20,N,N,F,Soltero,0,8.7,5.5,1,1,1
2407,CPN,20,N,N,F,Soltero,0,8.67,1.0,0,1,0
2408,CPN,23,N,N,F,Soltero,0,7.27,8.0,1,1,1
2409,CPN,21,N,S,M,Soltero,0,6.58,5.0,1,0,1
2410,CPN,21,N,N,F,Soltero,0,8.05,6.666666666666667,1,1,1
2411,CPN,21,N,N,F,Soltero,0,8.67,11.333333333333334,1,1,1
2412,CPN,21,N,N,M,Soltero,0,6.3,5.0,1,0,1
2413,CPN,20,N,N,M,Soltero,0,7.93,4.333333333333333,1,1,1
2414,CPN,21,N,S,F,Soltero,0,6.18,3.3333333333333335,0,0,0
2415,CPN,22,N,N,M,Soltero,0,6.91,9.0,1,0,1
2416,CPN,27,N,N,M,Soltero,0,7.69,4.333333333333333,1,1,1
2417,CPN,21,N,N,M,Soltero,0,6.9,5.333333333333333,1,0,1
2418,CPN,20,N,N,F,Soltero,0,6.64,5.0,1,0,1
2419,CPN,23,S,S,M,Soltero,0,7.7,11.333333333333334,1,1,1
2420,CPN,20,N,N,M,Soltero,0,6.78,5.666666666666667,1,0,1
2421,CPN,21,N,N,F,Soltero,0,7.57,5.666666666666667,1,1,1
2422,CPN,20,N,S,F,Soltero,0,6.85,6.666666666666667,1,0,1
2423,CPN,21,N,N,F,Soltero,0,6.0,3.6666666666666665,0,0,0
2424,CPN,26,N,N,F,Soltero,0,7.67,1.6666666666666667,0,1,0
2425,CPN,42,N,N,F,Otro,1,6.21,5.666666666666667,1,0,1
2426,CPN,21,N,N,F,Soltero,0,6.47,5.333333333333333,1,0,1
2427,CPN,21,N,S,F,Soltero,0,7.87,4.333333333333333,1,1,1
2428,CPN,21,N,S,F,Soltero,0,6.56,4.0,1,0,0
2429,CPN,21,N,N,F,Soltero,0,7.82,3.0,0,1,0
2430,CPN,20,N,N,F,Soltero,0,6.12,4.0,1,0,0
2431,CPN,20,N,N,F,Soltero,0,7.32,6.666666666666667,1,1,1
2432,CPN,21,N,S,F,Soltero,0,7.33,4.666666666666667,1,1,1
2433,CPN,20,N,N,F,Soltero,0,7.89,5.666666666666667,1,1,1
2434,CPN,22,N,N,F,Soltero,0,6.94,4.0,1,0,0
2435,CPN,24,N,N,F,Soltero,0,6.94,4.666666666666667,1,0,1
2436,CPN,21,N,N,F,Soltero,0,7.15,9.666666666666666,1,1,1
2437,CPN,20,N,N,M,Soltero,0,6.82,6.666666666666667,1,0,1
2438,CPN,21,S,S,M,Soltero,0,5.68,5.0,1,0,1
2439,CPN,20,N,N,F,Soltero,0,7.04,8.0,1,1,1
2440,CPN,22,N,N,F,Soltero,0,7.68,5.333333333333333,1,1,1
2441,CPN,22,N,N,M,Soltero,0,6.29,4.666666666666667,1,0,1
2442,CPN,24,N,N,M,Soltero,0,7.82,5.666666666666667,1,1,1
2443,CPN,23,N,S,F,Soltero,0,6.57,5.0,1,0,1
2444,CPN,21,N,S,F,Soltero,0,5.89,6.0,1,0,1
2445,CPN,21,N,N,F,Soltero,0,7.62,6.0,1,1,1
2446,CPN,21,N,N,M,Soltero,0,8.34,11.333333333333334,1,1,1
2447,CPN,20,N,N,F,Soltero,0,6.04,5.333333333333333,1,0,1
2448,CPN,21,N,S,F,Soltero,0,7.38,4.666666666666667,1,1,1
2449,LE,20,N,N,F,Soltero,0,6.08,6.0,1,0,1
2450,CPN,21,N,N,M,Soltero,0,8.0,11.0,1,1,1
2451,CPN,21,N,N,M,Soltero,0,6.32,5.333333333333333,1,0,1
2452,CPN,20,N,N,F,Soltero,0,7.13,11.333333333333334,1,1,1
2453,CPN,20,N,N,F,Soltero,0,6.29,4.666666666666667,1,0,1
2454,CPN,21,N,N,M,Soltero,0,5.93,3.3333333333333335,0,0,0
2455,CPN,20,N,N,M,Soltero,0,6.38,4.666666666666667,1,0,1
2456,CPN,20,N,N,M,Soltero,0,8.95,6.666666666666667,1,1,1
2457,CPN,21,N,S,F,Soltero,0,8.19,5.0,1,1,1
2458,CPN,20,N,N,F,Soltero,0,6.11,8.333333333333334,1,0,1
2459,CPN,21,N,N,M,Soltero,0,7.4,11.0,1,1,1
2460,CPN,20,N,N,F,Soltero,0,5.56,2.0,0,0,0
2461,CPN,21,N,S,F,Soltero,0,6.95,5.0,1,0,1
2462,CPN,21,S,S,F,Soltero,0,6.74,7.0,1,0,1
2463,CPN,20,N,S,M,Soltero,0,9.2,6.333333333333333,1,1,1
2464,CPN,21,N,N,M,Soltero,0,6.82,3.6666666666666665,0,0,0
2465,CPN,20,S,S,F,Soltero,0,5.85,4.666666666666667,1,0,0
2466,CPN,20,N,N,M,Soltero,0,6.44,4.0,1,0,0
2467,CPN,22,N,N,F,Soltero,0,6.5,4.333333333333333,1,0,1
2468,CPN,20,S,S,M,Soltero,0,5.5,1.0,0,0,0
2469,CPN,22,N,N,M,Soltero,0,7.03,8.666666666666666,1,1,1
2470,LA,20,N,N,M,Soltero,0,6.2,2.6666666666666665,0,0,0
2471,LA,20,S,N,M,Soltero,0,8.8,2.3333333333333335,0,1,0
2472,LA,20,N,N,M,Soltero,0,6.0,3.0,0,0,0
2473,LA,21,N,N,F,Soltero,0,8.48,6.333333333333333,1,1,1
2474,LA,23,N,S,F,Soltero,0,6.88,5.0,1,0,1
2475,LA,21,N,N,M,Soltero,0,6.71,5.0,1,0,1
2476,LA,21,N,N,M,Soltero,0,6.8,9.0,1,0,1
2477,LA,22,N,N,F,Soltero,0,6.18,3.3333333333333335,0,0,0
2478,LA,21,N,N,F,Soltero,0,6.59,4.0,1,0,0
2479,LA,22,N,N,F,Soltero,0,6.27,3.3333333333333335,0,0,0
2480,LA,23,N,N,F,Soltero,0,6.0,1.6666666666666667,0,0,0
2481,LA,21,S,N,M,Soltero,0,8.56,12.333333333333334,1,1,1
2482,LA,20,N,N,F,Soltero,0,6.44,3.3333333333333335,0,0,0
2483,LA,21,N,N,M,Soltero,0,7.65,9.333333333333334,1,1,1
2484,LA,25,N,N,F,Soltero,0,8.62,8.0,1,1,1
2485,LA,21,N,N,F,Soltero,0,8.11,12.333333333333334,1,1,1
2486,LA,21,N,N,F,Soltero,1,5.9,4.0,1,0,0
2487,LLO,20,N,N,F,Soltero,0,5.0,2.0,0,0,0
2488,LA,23,N,N,F,Soltero,0,6.17,2.3333333333333335,0,0,0
2489,LA,21,N,N,F,Soltero,0,5.67,3.6666666666666665,0,0,0
2490,LA,21,N,N,M,Soltero,0,7.86,4.666666666666667,1,1,1
2491,LA,21,N,N,F,Soltero,0,8.3,6.333333333333333,1,1,1
2492,LA,24,S,N,M,Soltero,0,6.5,3.6666666666666665,0,0,0
2493,LA,21,S,N,M,Soltero,0,7.13,7.333333333333333,1,1,1
2494,LA,29,S,N,F,Soltero,0,5.67,2.0,0,0,0
2495,LA,22,N,N,F,Soltero,0,7.47,10.666666666666666,1,1,1
2496,LA,21,N,N,M,Soltero,0,5.5,5.0,1,0,0
2497,LA,20,S,N,F,Soltero,0,8.19,6.666666666666667,1,1,1
2498,LA,23,S,N,M,Soltero,0,7.25,2.6666666666666665,0,1,0
2499,LA,20,N,N,F,Soltero,0,5.41,5.333333333333333,1,0,1
2500,LA,21,N,S,F,Soltero,0,7.92,8.0,1,1,1
2501,CPN,21,N,S,F,Soltero,0,7.35,11.0,1,1,1
2502,LA,21,N,N,F,Soltero,0,8.8,6.666666666666667,1,1,1
2503,LA,20,N,N,F,Soltero,0,7.44,5.333333333333333,1,1,1
2504,LA,22,N,N,F,Soltero,0,7.11,5.0,1,1,1
2505,LA,21,N,N,F,Soltero,0,5.6,2.0,0,0,0
2506,LA,21,N,N,F,Soltero,0,8.0,4.666666666666667,1,1,1
2507,LA,20,N,N,M,Soltero,0,6.0,4.333333333333333,1,0,0
2508,LA,22,N,S,M,Soltero,0,7.06,4.0,1,1,1
2509,LA,20,N,N,M,Soltero,0,6.59,5.333333333333333,1,0,1
2510,LA,21,N,S,F,Soltero,0,8.33,4.0,1,1,1
2511,LA,21,N,N,F,Soltero,0,7.65,7.666666666666667,1,1,1
2512,LA,21,N,N,F,Soltero,0,7.06,6.666666666666667,1,1,1
2513,LA,21,N,N,M,Soltero,0,5.71,3.0,0,0,0
2514,LA,22,S,N,M,Soltero,0,5.75,4.0,1,0,0
2515,LA,24,N,N,F,Soltero,0,7.0,1.3333333333333333,0,1,0
2516,LA,21,N,N,M,Soltero,0,6.0,3.6666666666666665,0,0,0
2517,LA,24,S,N,M,Soltero,0,6.5,7.333333333333333,1,0,1
2518,LA,20,N,N,F,Soltero,0,7.5,6.666666666666667,1,1,1
2519,LA,20,N,N,F,Soltero,0,6.57,5.0,1,0,1
2520,LA,21,N,N,F,Soltero,0,6.84,4.0,1,0,0
2521,LA,20,N,N,F,Soltero,0,8.0,9.666666666666666,1,1,1
2522,LA,21,N,N,F,Soltero,0,8.67,8.0,1,1,1
2523,LA,21,N,N,F,Soltero,0,5.18,2.3333333333333335,0,0,0
2524,LA,26,N,N,M,Soltero,0,5.27,2.3333333333333335,0,0,0
2525,LA,20,N,N,M,Soltero,0,6.94,6.0,1,0,1
2526,LA,20,N,N,M,Soltero,0,7.3,6.333333333333333,1,1,1
2527,LA,21,N,N,F,Soltero,0,7.43,3.3333333333333335,0,1,0
2528,LA,25,N,N,F,Soltero,1,6.5,3.3333333333333335,0,0,0
2529,LA,21,N,S,F,Soltero,0,8.47,4.666666666666667,1,1,1
2530,LA,23,S,N,F,Soltero,0,7.75,2.3333333333333335,0,1,0
2531,LA,19,N,N,F,Soltero,0,7.79,6.0,1,1,1
2532,LA,21,S,N,F,Soltero,0,7.33,1.6666666666666667,0,1,0
2533,LA,25,N,N,M,Soltero,0,6.11,4.0,1,0,0
2534,LA,21,N,N,M,Soltero,0,9.0,1.0,0,1,0
2535,LA,21,S,N,F,Soltero,0,6.5,4.0,1,0,0
2536,LA,22,N,N,M,Soltero,0,5.7,4.0,1,0,0
2537,LA,21,N,N,M,Soltero,0,7.2,7.666666666666667,1,1,1
2538,LA,21,N,N,F,Soltero,0,8.12,7.0,1,1,1
2539,LA,21,N,N,F,Soltero,0,7.95,5.666666666666667,1,1,1
2540,LA,21,N,N,F,Soltero,0,9.1,7.0,1,1,1
2541,LLO,22,N,N,M,Soltero,0,8.94,5.333333333333333,1,1,1
2542,LA,21,N,N,F,Soltero,0,7.59,8.333333333333334,1,1,1
2543,LA,20,N,S,F,Soltero,0,7.0,5.666666666666667,1,1,1
2544,LA,20,N,N,F,Soltero,0,8.1,6.666666666666667,1,1,1
2545,LA,21,S,N,F,Soltero,1,5.86,2.6666666666666665,0,0,0
2546,LA,20,N,N,F,Soltero,0,7.82,11.0,1,1,1
2547,LA,25,N,N,M,Soltero,0,6.67,1.0,0,0,0
2548,LA,23,N,N,M,Soltero,0,8.71,10.0,1,1,1
2549,LE,21,N,N,M,Soltero,0,9.47,6.333333333333333,1,1,1
2550,LE,21,N,N,F,Soltero,0,9.42,6.333333333333333,1,1,1
2551,LE,21,N,S,M,Soltero,0,7.82,5.333333333333333,1,1,1
2552,LA,20,N,N,M,Soltero,0,6.33,3.5,0,0,0
2553,LE,20,N,N,M,Soltero,0,3.0,0.0,0,0,0
2554,LE,20,S,N,F,Soltero,0,9.11,6.0,1,1,1
2555,LE,21,N,S,F,Soltero,0,7.25,4.666666666666667,1,1,1
2556,LE,20,N,N,F,Soltero,0,7.2,3.6666666666666665,0,1,0
2557,LE,21,N,N,M,Soltero,0,7.86,8.333333333333334,1,1,1
2558,LA,21,N,N,M,Soltero,0,7.0,3.0,0,1,0
2559,LE,21,N,N,M,Soltero,0,7.8,5.333333333333333,1,1,1
2560,CPN,20,N,S,F,Soltero,0,6.55,8.666666666666666,1,0,1
2561,LE,20,N,S,F,Soltero,0,6.8,1.0,0,0,0
2562,LE,21,N,S,F,Soltero,0,8.0,6.0,1,1,1
2563,LE,20,N,N,M,Soltero,0,7.82,4.666666666666667,1,1,1
2564,LE,21,N,N,F,Soltero,0,6.64,4.333333333333333,1,0,1
2565,LE,21,N,N,M,Soltero,0,8.63,6.333333333333333,1,1,1
2566,LE,23,N,N,M,Soltero,0,8.67,1.6666666666666667,0,1,0
2567,LE,21,N,N,M,Soltero,0,6.69,4.333333333333333,1,0,1
2568,LE,26,S,N,M,Soltero,0,6.67,4.0,1,0,0
2569,LE,21,N,N,M,Soltero,0,8.92,7.0,1,1,1
2570,LLO,21,N,N,M,Soltero,0,7.63,2.3333333333333335,0,1,0
2571,LE,20,N,N,F,Soltero,0,6.75,3.6666666666666665,0,0,0
2572,LE,22,N,N,F,Soltero,0,6.83,3.0,0,0,0
2573,LE,21,N,N,F,Soltero,0,8.05,6.333333333333333,1,1,1
2574,LE,20,N,N,F,Soltero,0,6.4,2.6666666666666665,0,0,0
2575,LA,20,N,N,F,Soltero,0,5.5,2.3333333333333335,0,0,0
2576,CPN,20,N,N,F,Soltero,0,6.67,1.5,0,0,0
2577,LLO,20,S,N,F,Soltero,0,7.55,3.3333333333333335,0,1,0
2578,LE,21,N,N,M,Soltero,0,7.29,2.6666666666666665,0,1,0
2579,LE,20,N,N,F,Soltero,0,7.29,6.0,1,1,1
2580,LE,20,S,N,M,Soltero,0,8.84,6.333333333333333,1,1,1
2581,LLO,21,N,N,M,Soltero,0,7.09,6.333333333333333,1,1,1
2582,LLO,22,N,N,M,Soltero,0,6.67,5.0,1,0,1
2583,LLO,20,N,N,F,Soltero,0,7.7,6.0,1,1,1
2584,LLO,30,S,N,M,Soltero,0,6.92,7.0,1,0,1
2585,LLO,21,N,S,F,Soltero,0,8.43,7.0,1,1,1
2586,LLO,30,S,N,F,Soltero,0,6.75,5.333333333333333,1,0,1
2587,LLO,28,N,N,F,Soltero,0,9.22,9.0,1,1,1
2588,LLO,24,S,N,M,Soltero,0,7.75,8.333333333333334,1,1,1
2589,LLO,24,N,N,F,Soltero,0,7.28,5.333333333333333,1,1,1
2590,LLO,21,N,N,M,Soltero,0,7.15,5.0,1,1,1
2591,LLO,26,N,N,F,Soltero,0,8.15,7.333333333333333,1,1,1
2592,LLO,25,S,N,F,Soltero,0,6.0,3.3333333333333335,0,0,0
2593,LLO,23,N,N,F,Soltero,0,8.5,7.333333333333333,1,1,1
2594,LLO,24,S,N,M,Soltero,0,8.5,7.333333333333333,1,1,1
2595,LLO,20,N,N,M,Soltero,0,8.0,6.0,1,1,1
2596,LLO,20,N,N,M,Soltero,0,7.29,6.333333333333333,1,1,1
2597,LLO,21,S,N,F,Soltero,0,6.16,4.0,1,0,0
2598,LLO,21,N,S,M,Soltero,0,7.13,4.333333333333333,1,1,1
2599,CPN,21,N,N,F,Soltero,0,8.89,6.333333333333333,1,1,1
2600,CPN,22,S,N,M,Soltero,0,7.65,6.333333333333333,1,1,1
2601,CPN,21,N,S,M,Soltero,0,6.94,4.333333333333333,1,0,1
2602,CPN,24,S,N,M,Soltero,0,5.62,2.6666666666666665,0,0,0
2603,CPN,21,N,S,M,Soltero,0,7.39,5.0,1,1,1
2604,CPN,21,N,N,F,Soltero,0,7.38,2.6666666666666665,0,1,0
2605,CPN,21,N,N,M,Soltero,0,7.21,4.333333333333333,1,1,1
2606,CPN,20,N,N,M,Soltero,0,5.59,3.0,0,0,0
2607,CPN,20,S,N,F,Soltero,0,6.47,3.6666666666666665,0,0,0
2608,CPN,21,N,N,F,Soltero,0,7.71,7.0,1,1,1
2609,CPN,20,N,N,F,Soltero,0,7.07,4.333333333333333,1,1,1
2610,CPN,22,N,N,F,Soltero,0,7.76,5.333333333333333,1,1,1
2611,CPN,20,N,N,F,Soltero,0,6.23,5.333333333333333,1,0,1
2612,CPN,21,N,N,F,Soltero,0,7.0,3.3333333333333335,0,1,0
2613,CPN,21,N,N,M,Soltero,0,8.0,6.0,1,1,1
