ID,Carrera,Edad,AyudaFamiliar,PlanSocial,Trabajo,Beca,HsTrabSem,Genero,EstadoCivil,SituacionPadre,SituacionMadre,CantidadHijos,ViveCon,CP,Aprobadas,Reprobadas,Prom_cAplazo,Plazo, A/P ,DesempR,DesempC
1717,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5513,18,6,6.73,4,  4.50 ,  30.29 ,1
1720,CPN,24,S,S,N,N,0,F,1,0,0,0,3,5501,17,5,7.05,4,  4.25 ,  29.96 ,1
1721,CPN,22,S,N,N,N,0,F,1,1,0,0,2,5500,21,12,5.91,4,  5.25 ,  31.03 ,1
1723,LE,22,S,N,N,N,0,M,1,1,0,0,3,5505,20,1,7.86,4,  5.00 ,  39.30 ,1
1724,CPN,23,N,N,N,N,0,M,1,0,0,0,3,5501,12,2,7.14,4,  3.00 ,  21.42 ,0
1726,CPN,21,S,N,N,N,0,F,1,0,0,0,2,5600,24,2,7.23,4,  6.00 ,  43.38 ,1
1729,CPN,22,S,S,N,N,0,F,1,0,0,0,3,5521,30,14,6.36,4,  7.50 ,  47.70 ,1
1730,CPN,21,S,N,N,N,0,M,1,0,0,0,3,5500,19,9,6.75,4,  4.75 ,  32.06 ,1
1732,LA,22,S,N,N,N,0,F,1,0,0,0,3,5547,20,7,6.85,4,  5.00 ,  34.25 ,1
1733,LE,28,S,N,N,N,0,M,1,0,0,0,3,5500,15,8,6.08,4,  3.75 ,  22.80 ,0
1734,CPN,21,S,S,N,N,0,F,1,0,0,0,3,5533,29,1,7.57,4,  7.25 ,  54.88 ,1
1735,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5603,17,13,5.9,4,  4.25 ,  25.08 ,1
1738,LA,21,S,N,N,N,0,F,1,0,0,0,3,5600,23,4,7,4,  5.75 ,  40.25 ,1
1740,CPN,22,S,N,N,N,0,M,1,0,0,0,3,5505,15,4,7.11,4,  3.75 ,  26.66 ,1
1741,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5527,9,1,7.45,4,  2.25 ,  16.76 ,0
1741,LA,22,S,N,N,N,0,F,1,0,0,0,3,5527,8,0,7.75,4,  2.00 ,  15.50 ,0
1742,CPN,23,S,N,N,N,0,F,5,0,0,1,4,5500,5,10,5.6,4,  1.25 ,  7.00 ,0
1744,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5600,25,1,7.92,4,  6.25 ,  49.50 ,1
1745,LA,21,S,N,N,N,0,F,1,0,0,0,3,5500,17,6,6.17,4,  4.25 ,  26.22 ,1
1746,CPN,21,N,N,N,N,0,M,1,0,0,0,3,5573,17,12,5.83,4,  4.25 ,  24.78 ,1
1748,CPN,25,S,N,N,N,0,F,1,0,0,0,1,5501,23,9,6.26,4,  5.75 ,  36.00 ,1
1750,CPN,25,N,N,N,N,0,M,1,0,0,0,3,5505,23,6,7.48,4,  5.75 ,  43.01 ,1
1752,CPN,31,N,N,S,N,3,F,1,0,0,0,3,5539,3,1,8,4,  0.75 ,  6.00 ,0
1753,LA,24,S,N,S,N,,M,1,0,0,0,3,5525,24,8,7.57,4,  6.00 ,  45.42 ,1
1757,CPN,21,N,N,N,N,0,M,1,0,0,0,3,5500,24,6,6.97,4,  6.00 ,  41.82 ,1
1759,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5577,20,4,6.74,4,  5.00 ,  33.70 ,1
1760,CPN,22,N,N,N,S,0,F,1,0,0,0,3,5600,30,5,6.88,4,  7.50 ,  51.60 ,1
1761,CPN,23,N,S,N,N,0,F,1,1,0,0,5,5570,6,9,5.6,4,  1.50 ,  8.40 ,0
1765,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5515,21,4,7.6,4,  5.25 ,  39.90 ,1
1766,CPN,22,N,S,S,N,,F,1,0,0,0,3,5513,20,10,6.4,4,  5.00 ,  32.00 ,1
1769,LA,21,S,N,N,N,0,M,1,0,0,0,3,5560,30,4,7.06,4,  7.50 ,  52.95 ,1
1771,CPN,23,S,N,N,N,0,F,1,0,0,0,3,5600,28,14,6.28,4,  7.00 ,  43.96 ,1
1774,CPN,22,S,N,N,N,0,M,1,1,0,0,3,5500,26,11,6.78,4,  6.50 ,  44.07 ,1
1776,CPN,21,N,N,S,N,1,F,1,0,0,0,3,5596,11,3,6.93,4,  2.75 ,  19.06 ,0
1777,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5500,22,4,6.88,4,  5.50 ,  37.84 ,1
1783,CPN,22,N,S,N,N,0,F,1,0,0,0,3,5501,26,1,8.3,4,  6.50 ,  53.95 ,1
1784,CPN,21,S,N,N,S,0,F,1,0,0,0,3,5601,22,7,7.1,4,  5.50 ,  39.05 ,1
1785,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5501,14,3,7,4,  3.50 ,  24.50 ,1
1786,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5577,23,5,7.32,4,  5.75 ,  42.09 ,1
1787,LA,21,N,N,N,N,0,F,1,0,0,0,3,5501,16,4,6.85,4,  4.00 ,  27.40 ,1
1788,LA,22,S,N,N,N,0,F,1,0,0,0,3,5519,31,0,8.71,4,  7.75 ,  67.50 ,1
1789,LE,21,N,N,N,N,0,M,1,0,0,0,3,5519,10,3,8,4,  2.50 ,  20.00 ,0
1790,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5500,19,0,7.89,4,  4.75 ,  37.48 ,1
1791,LA,21,N,N,N,N,0,F,1,0,1,0,3,5570,23,14,5.73,4,  5.75 ,  32.95 ,1
1792,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5507,27,5,7.41,4,  6.75 ,  50.02 ,1
1795,CPN,22,S,N,N,N,0,F,1,1,0,0,3,5513,14,9,6.17,4,  3.50 ,  21.60 ,0
1796,LA,23,S,N,N,N,0,M,1,0,0,0,3,5501,23,5,6.5,4,  5.75 ,  37.38 ,1
1798,CPN,21,N,S,N,N,0,F,1,0,0,0,3,5500,17,9,6.54,4,  4.25 ,  27.80 ,1
1801,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5515,19,5,7.42,4,  4.75 ,  35.25 ,1
1802,LE,22,S,N,N,N,0,M,1,0,0,0,3,5500,23,4,8,4,  5.75 ,  46.00 ,1
1804,LE,22,S,N,N,N,0,M,1,0,0,0,3,5501,19,3,7.73,4,  4.75 ,  36.72 ,1
1807,CPN,21,S,N,N,N,0,M,1,0,0,0,3,5501,27,0,8.85,4,  6.75 ,  59.74 ,1
1808,CPN,21,S,N,N,N,0,M,1,0,0,0,3,5509,20,5,7.04,4,  5.00 ,  35.20 ,1
1809,LA,25,N,N,N,S,0,M,1,0,0,0,1,5519,30,1,8.35,4,  7.50 ,  62.63 ,1
1811,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5500,14,7,6.6,4,  3.50 ,  23.10 ,0
1812,CPN,21,S,N,S,N,2,M,1,0,0,0,3,5600,18,10,6.14,4,  4.50 ,  27.63 ,1
1814,CPN,21,S,N,N,N,0,F,1,0,0,0,3,,23,14,6.27,4,  5.75 ,  36.05 ,1
1816,LA,21,S,N,N,N,0,F,1,0,0,0,3,5500,22,1,8.48,4,  5.50 ,  46.64 ,1
1817,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5519,10,10,5.2,4,  2.50 ,  13.00 ,0
1818,CPN,22,S,N,N,S,0,F,1,0,0,0,3,5501,18,4,7.14,4,  4.50 ,  32.13 ,1
1819,LE,22,S,N,N,N,0,F,1,0,0,0,3,5515,19,3,7.59,4,  4.75 ,  36.05 ,1
1820,CPN,21,S,N,N,N,0,M,1,0,0,0,3,5521,24,13,6.81,4,  6.00 ,  40.86 ,1
1821,CPN,22,N,N,N,N,0,M,1,0,0,0,3,5500,5,1,6.33,4,  1.25 ,  7.91 ,0
1822,CPN,23,S,N,N,S,0,M,1,0,0,0,3,5505,23,2,7.56,4,  5.75 ,  43.47 ,1
1823,LA,21,S,N,N,N,0,F,1,0,0,0,2,5539,26,0,8.65,4,  6.50 ,  56.23 ,1
1824,CPN,21,S,S,N,N,0,F,1,0,0,1,3,5500,9,8,5.88,4,  2.25 ,  13.23 ,0
1825,CPN,21,S,N,N,S,0,F,1,0,0,0,3,5531,22,3,8.04,4,  5.50 ,  44.22 ,1
1826,LA,22,S,N,N,N,0,M,1,0,0,0,3,5539,14,8,6.18,4,  3.50 ,  21.63 ,0
1827,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5501,27,16,6.05,4,  6.75 ,  40.84 ,1
1828,LA,22,S,N,S,N,2,F,1,0,0,0,3,5549,22,6,7.18,4,  5.50 ,  39.49 ,1
1829,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5500,25,2,8,4,  6.25 ,  50.00 ,1
1832,LA,22,N,N,N,N,0,F,1,0,0,0,3,5523,37,3,7.39,4,  9.25 ,  68.36 ,1
1833,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5527,27,1,8.64,4,  6.75 ,  58.32 ,1
1835,CPN,21,N,N,N,N,0,M,1,0,0,0,3,5515,24,4,7.63,4,  6.00 ,  45.78 ,1
1836,CPN,21,S,N,N,N,0,M,1,0,0,0,3,5600,16,6,6.5,4,  4.00 ,  26.00 ,1
1837,CPN,22,S,N,S,N,3,F,1,0,0,0,4,5500,16,3,6.72,4,  4.00 ,  26.88 ,1
1839,CPN,21,S,N,N,N,0,F,1,0,0,0,1,5519,26,2,8.46,4,  6.50 ,  54.99 ,1
1840,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5547,26,3,7.76,4,  6.50 ,  50.44 ,1
1841,CPN,23,S,N,N,N,0,M,1,1,0,0,3,5523,22,3,7.16,4,  5.50 ,  39.38 ,1
1842,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5570,24,8,6.66,4,  6.00 ,  39.96 ,1
1843,LA,23,N,N,N,N,0,M,1,0,0,0,3,5521,16,6,6.59,4,  4.00 ,  26.36 ,1
1844,CPN,21,N,N,N,N,0,F,1,0,0,0,3,5527,17,6,6.91,4,  4.25 ,  29.37 ,1
1845,LA,22,S,N,N,N,0,F,1,0,0,0,3,5519,18,7,6.28,4,  4.50 ,  28.26 ,1
1846,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5521,13,5,6.61,4,  3.25 ,  21.48 ,0
1847,CPN,22,S,N,N,S,0,M,1,0,0,0,3,5513,18,6,6.3,4,  4.50 ,  28.35 ,1
1848,CPN,22,N,N,S,N,1,F,1,0,0,0,3,5521,12,7,6.26,4,  3.00 ,  18.78 ,0
1850,CPN,23,S,N,N,N,0,M,1,0,1,0,3,5600,19,6,7.04,4,  4.75 ,  33.44 ,1
1851,CPN,22,N,N,N,N,0,M,1,0,0,0,3,5505,17,3,6.84,4,  4.25 ,  29.07 ,1
1854,CPN,22,S,N,N,N,0,F,1,0,0,0,1,5500,21,9,5.9,4,  5.25 ,  30.98 ,1
1855,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5507,14,0,8.08,2,  7.00 ,  56.56 ,1
1856,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5523,22,10,6.47,4,  5.50 ,  35.59 ,1
1858,CPN,23,S,N,N,N,0,F,1,0,0,1,3,5544,16,8,6.55,4,  4.00 ,  26.20 ,1
1860,CPN,22,S,N,N,N,0,M,1,0,0,0,3,5500,18,6,6.71,4,  4.50 ,  30.20 ,1
1861,CPN,21,S,N,N,N,0,F,1,1,0,0,3,5501,16,7,6.48,4,  4.00 ,  25.92 ,1
1863,CPN,21,N,N,N,N,0,M,1,0,0,0,3,5600,24,9,6.73,4,  6.00 ,  40.38 ,1
1864,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5519,20,11,6.29,4,  5.00 ,  31.45 ,1
1865,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5570,24,4,7.68,4,  6.00 ,  46.08 ,1
1866,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5500,26,2,7.82,4,  6.50 ,  50.83 ,1
1868,CPN,22,S,S,N,N,0,F,1,0,0,0,3,5501,25,1,7.58,4,  6.25 ,  47.38 ,1
1869,CPN,21,N,N,N,N,0,F,1,0,0,0,3,5519,18,9,5.78,4,  4.50 ,  26.01 ,1
1870,CPN,23,S,N,N,N,0,F,1,0,0,0,3,5521,20,6,6.8,4,  5.00 ,  34.00 ,1
1871,CPN,24,S,N,N,N,0,M,1,0,0,0,3,5515,16,9,5.96,4,  4.00 ,  23.84 ,0
1872,CPN,23,N,N,N,N,0,F,1,0,0,0,3,5519,24,18,5.78,4,  6.00 ,  34.68 ,1
1873,LA,21,S,N,N,N,0,F,1,0,0,0,3,5523,26,3,7.55,4,  6.50 ,  49.08 ,1
1876,CPN,22,S,N,N,N,0,F,1,0,1,0,3,5509,6,1,7.43,4,  1.50 ,  11.15 ,0
1879,CPN,23,S,N,N,N,0,F,1,0,0,0,3,5515,20,12,6.19,4,  5.00 ,  30.95 ,1
1880,CPN,22,S,S,N,N,0,M,1,0,0,0,3,5582,14,6,6.45,4,  3.50 ,  22.58 ,0
1881,CPN,23,S,N,N,S,0,F,1,0,0,0,3,5539,14,12,6.08,4,  3.50 ,  21.28 ,0
1882,LLO,21,N,S,N,N,0,F,1,0,0,0,,5525,29,3,7.81,4,  7.25 ,  56.62 ,1
1883,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5507,6,11,4.59,4,  1.50 ,  6.89 ,0
1884,CPN,21,N,N,S,N,,M,1,0,0,0,3,5519,12,4,7.06,4,  3.00 ,  21.18 ,0
1886,CPN,29,N,S,N,N,0,F,1,1,0,1,4,5503,17,5,6.6,4,  4.25 ,  28.05 ,1
1887,CPN,22,N,N,S,N,3,F,1,0,0,0,3,5501,22,2,8.17,4,  5.50 ,  44.94 ,1
1889,CPN,22,N,N,S,N,1,F,1,0,0,0,3,5600,20,6,7.04,4,  5.00 ,  35.20 ,1
1892,LA,22,S,N,S,N,,M,1,0,0,0,3,5500,20,6,7,4,  5.00 ,  35.00 ,1
1893,LA,22,S,N,N,N,0,F,1,0,0,0,2,5539,27,0,8.7,4,  6.75 ,  58.73 ,1
1894,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5507,27,0,8.48,4,  6.75 ,  57.24 ,1
1896,CPN,22,S,N,N,S,0,F,1,0,0,0,3,5500,23,10,6.52,4,  5.75 ,  37.49 ,1
1899,LA,22,S,S,N,N,0,F,1,0,0,0,3,5500,31,3,7.65,4,  7.75 ,  59.29 ,1
1900,LA,27,S,N,N,N,0,M,1,1,0,0,5,5521,16,1,7.71,4,  4.00 ,  30.84 ,1
1901,CPN,21,N,N,N,N,0,F,1,0,0,0,3,5515,27,1,8.46,4,  6.75 ,  57.11 ,1
1902,CPN,21,S,N,N,N,0,M,1,0,0,0,3,5501,15,8,6.65,4,  3.75 ,  24.94 ,1
1904,CPN,23,N,N,N,N,0,M,1,0,0,0,3,5501,11,2,7.08,4,  2.75 ,  19.47 ,0
1906,LA,22,N,S,N,N,0,M,1,0,0,0,3,5501,30,0,8.57,4,  7.50 ,  64.28 ,1
1907,CPN,23,S,N,N,N,0,M,1,0,0,0,3,5523,18,11,5.93,4,  4.50 ,  26.69 ,1
1908,CPN,22,S,N,N,N,0,M,1,0,0,0,3,5560,28,11,6.43,4,  7.00 ,  45.01 ,1
1910,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5521,18,19,5.81,4,  4.50 ,  26.15 ,1
1911,CPN,22,S,N,S,N,4,M,1,0,0,0,3,5505,22,4,7.62,4,  5.50 ,  41.91 ,1
1914,CPN,22,S,N,N,N,0,F,1,0,0,0,1,5570,14,9,5.65,4,  3.50 ,  19.78 ,0
1915,CPN,22,S,S,S,N,2,M,1,0,0,0,3,5509,13,6,6.74,4,  3.25 ,  21.91 ,0
1916,CPN,22,N,N,N,N,0,M,1,0,0,0,3,5570,20,3,7.52,4,  5.00 ,  37.60 ,1
1917,LA,22,S,N,N,N,0,F,1,0,0,0,3,5500,22,5,6.81,4,  5.50 ,  37.46 ,1
1919,CPN,22,S,N,N,S,0,M,1,0,0,0,3,5521,13,2,6.8,4,  3.25 ,  22.10 ,0
1921,CPN,22,S,N,N,N,0,M,1,0,0,0,3,5515,17,9,6.73,4,  4.25 ,  28.60 ,1
1922,CPN,21,N,N,N,N,0,F,1,0,0,0,3,5505,15,3,7.17,4,  3.75 ,  26.89 ,1
1923,CPN,22,S,N,N,N,0,M,1,0,0,0,3,5577,23,0,8.87,4,  5.75 ,  51.00 ,1
1925,CPN,22,S,S,N,N,0,F,1,0,0,0,3,5505,32,5,7.46,4,  8.00 ,  59.68 ,1
1926,LA,21,N,N,N,N,0,M,1,0,0,0,3,5500,2,10,3.83,4,  0.50 ,  1.92 ,0
1928,CPN,23,S,N,N,N,0,F,1,0,0,0,3,5570,16,7,6.74,4,  4.00 ,  26.96 ,1
1930,LE,22,S,N,N,N,0,F,1,0,0,0,3,5517,23,0,8.42,4,  5.75 ,  48.42 ,1
1931,CPN,22,S,N,N,N,0,M,1,0,0,0,3,5547,26,1,8.67,4,  6.50 ,  56.36 ,1
1932,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5503,15,9,5.88,4,  3.75 ,  22.05 ,0
1933,CPN,23,S,N,S,S,3,F,1,0,0,0,3,5525,15,6,5.95,4,  3.75 ,  22.31 ,0
1934,CPN,21,S,N,N,N,0,M,1,0,0,0,3,5539,30,12,6,4,  7.50 ,  45.00 ,1
1935,LA,22,S,N,N,N,0,M,1,0,0,0,3,5539,24,4,7.13,3,  8.00 ,  57.04 ,1
1936,CPN,21,S,N,N,N,0,M,1,0,0,0,3,5501,15,7,6.41,4,  3.75 ,  24.04 ,1
1937,CPN,22,N,N,N,N,0,F,1,0,0,0,1,5500,11,7,6.06,4,  2.75 ,  16.67 ,0
1938,CPN,22,N,N,N,S,0,F,1,0,0,0,3,5521,19,10,6.52,4,  4.75 ,  30.97 ,1
1941,CPN,21,S,N,S,N,2,F,1,1,0,0,3,5531,16,7,6.87,4,  4.00 ,  27.48 ,1
1944,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5501,23,9,6.66,4,  5.75 ,  38.30 ,1
1945,CPN,21,N,N,N,N,0,M,1,0,0,0,3,5515,38,3,7.41,4,  9.50 ,  70.40 ,1
1946,LA,21,S,N,S,N,1,F,1,0,0,0,3,5539,35,4,7.06,4,  8.75 ,  61.78 ,1
1948,LA,22,S,N,N,N,0,F,1,0,0,0,3,5500,13,8,5.9,4,  3.25 ,  19.18 ,0
1949,CPN,22,S,N,N,N,0,M,1,0,0,0,3,5505,26,3,8.24,4,  6.50 ,  53.56 ,1
1951,LE,22,S,N,N,S,0,M,1,0,0,0,3,5547,29,6,7.53,4,  7.25 ,  54.59 ,1
1956,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5501,18,6,6.5,4,  4.50 ,  29.25 ,1
1958,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5515,23,6,6.76,4,  5.75 ,  38.87 ,1
1959,LE,24,N,N,S,S,,F,1,0,0,1,3,5600,16,7,7.08,4,  4.00 ,  28.32 ,1
1960,CPN,22,S,S,S,N,1,F,1,0,0,0,3,5500,15,4,7.05,4,  3.75 ,  26.44 ,1
1960,LA,22,S,S,S,N,1,F,1,0,0,0,3,5500,0,0,,2,  -   ,  -   ,0
1961,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5515,22,4,6.96,4,  5.50 ,  38.28 ,1
1962,LE,23,S,N,S,N,1,M,1,0,0,0,3,5539,23,2,7.77,4,  5.75 ,  44.68 ,1
1964,CPN,22,S,N,N,N,0,F,1,0,1,0,1,5500,32,5,7.17,4,  8.00 ,  57.36 ,1
1965,CPN,22,N,N,N,N,0,M,1,0,0,0,3,5509,22,7,7.07,4,  5.50 ,  38.89 ,1
1966,CPN,23,S,N,N,N,0,F,1,0,0,0,3,5509,16,9,6,4,  4.00 ,  24.00 ,1
1970,CPN,22,N,N,N,N,0,M,1,0,0,0,3,5600,18,7,6.56,4,  4.50 ,  29.52 ,1
1973,CPN,21,S,S,N,N,0,F,1,0,0,0,3,5544,21,8,6.86,4,  5.25 ,  36.02 ,1
1974,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5501,24,1,8.56,4,  6.00 ,  51.36 ,1
1976,LA,22,S,N,N,S,0,F,1,0,0,0,3,5570,14,5,6.53,4,  3.50 ,  22.86 ,0
1977,CPN,22,N,N,N,S,0,F,1,0,0,0,3,5570,17,9,6.35,4,  4.25 ,  26.99 ,1
1978,CPN,21,N,N,S,N,1,F,1,0,0,0,4,5513,20,12,5.97,4,  5.00 ,  29.85 ,1
1979,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5570,20,4,6.82,4,  5.00 ,  34.10 ,1
1982,LA,22,S,N,N,N,0,F,1,0,0,0,3,5571,19,4,7.13,4,  4.75 ,  33.87 ,1
1985,LA,25,N,S,N,N,0,M,1,1,0,0,3,5521,15,8,6.89,4,  3.75 ,  25.84 ,1
1986,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5547,15,3,7.39,3,  5.00 ,  36.95 ,1
1986,LA,21,S,N,N,N,0,F,1,0,0,0,3,5547,9,2,7,4,  2.25 ,  15.75 ,0
1987,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5513,9,7,6.33,4,  2.25 ,  14.24 ,0
1988,CPN,23,S,N,N,N,0,M,1,0,0,0,3,5561,20,10,5.79,4,  5.00 ,  28.95 ,1
1989,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5500,24,6,6.67,4,  6.00 ,  40.02 ,1
1990,CPN,21,N,N,N,N,0,F,1,0,0,0,3,5539,12,12,5.46,4,  3.00 ,  16.38 ,0
1992,CPN,21,N,N,N,N,0,F,1,0,0,0,3,5570,29,7,6.82,4,  7.25 ,  49.45 ,1
1993,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5507,19,3,6.86,4,  4.75 ,  32.59 ,1
1995,CPN,30,S,N,S,N,2,M,1,1,0,0,3,5509,19,4,7.27,4,  4.75 ,  34.53 ,1
1996,CPN,22,N,N,N,N,0,F,1,0,0,0,3,5501,9,7,5.75,4,  2.25 ,  12.94 ,0
1999,LA,28,N,N,S,N,2,F,1,0,0,0,1,5544,12,2,7.71,4,  3.00 ,  23.13 ,0
2001,LA,23,N,S,N,N,0,F,1,1,0,0,3,5515,15,13,5.21,4,  3.75 ,  19.54 ,0
2002,LE,23,S,N,N,N,0,M,1,0,0,0,3,5500,17,4,6.95,4,  4.25 ,  29.54 ,1
2003,CPN,22,N,N,N,N,0,M,1,0,0,0,3,5500,24,7,7.1,4,  6.00 ,  42.60 ,1
2005,LA,21,S,N,N,N,0,M,1,0,0,0,3,5600,35,3,8.22,4,  8.75 ,  71.93 ,1
2007,CPN,22,S,N,N,N,0,M,1,0,0,0,3,5500,27,2,8.1,4,  6.75 ,  54.68 ,1
2008,CPN,24,S,N,N,N,0,M,1,0,0,0,,5539,12,0,8.58,4,  3.00 ,  25.74 ,1
2009,CPN,21,N,N,N,N,0,F,1,0,0,0,3,5519,26,2,7.93,4,  6.50 ,  51.55 ,1
2010,CPN,21,S,N,N,N,0,F,1,0,0,0,2,5585,19,11,6.5,4,  4.75 ,  30.88 ,1
2012,CPN,21,S,N,N,N,0,F,1,0,1,0,3,5501,20,6,6.85,4,  5.00 ,  34.25 ,1
2013,CPN,22,S,N,N,N,0,M,1,1,0,0,3,5600,20,5,7.52,4,  5.00 ,  37.60 ,1
2014,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5501,15,17,5.53,4,  3.75 ,  20.74 ,0
2015,LA,22,S,N,S,N,2,F,1,0,0,0,3,5600,27,7,6.95,4,  6.75 ,  46.91 ,1
2016,CPN,21,N,N,N,N,0,F,1,0,0,0,3,5547,20,5,7.24,4,  5.00 ,  36.20 ,1
2018,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5519,27,0,8.78,4,  6.75 ,  59.27 ,1
2019,CPN,21,S,N,N,N,0,M,1,0,0,0,3,5541,13,4,7.18,4,  3.25 ,  23.34 ,0
2020,CPN,21,S,N,S,N,2,M,1,0,0,0,3,5501,6,0,8.17,4,  1.50 ,  12.26 ,0
2021,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5501,30,8,6.97,4,  7.50 ,  52.28 ,1
2022,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5600,23,2,7.72,4,  5.75 ,  44.39 ,1
2023,CPN,26,S,N,N,N,0,M,1,0,0,0,3,5519,22,7,7.11,4,  5.50 ,  39.11 ,1
2024,CPN,22,N,N,N,N,0,M,1,0,0,0,3,5539,18,11,6.38,4,  4.50 ,  28.71 ,1
2025,CPN,22,S,N,N,N,0,M,1,0,0,0,3,5500,17,4,6.9,4,  4.25 ,  29.33 ,1
2026,LA,22,S,N,N,N,0,F,1,0,0,0,3,5600,7,5,5,3,  2.33 ,  11.67 ,0
2027,CPN,24,S,N,S,S,2,M,1,0,0,0,3,5521,26,14,5.66,4,  6.50 ,  36.79 ,1
2028,LE,22,S,N,N,N,0,F,1,0,0,0,3,5501,22,1,8.13,4,  5.50 ,  44.72 ,1
2030,CPN,22,S,N,N,N,0,M,1,0,0,0,3,5509,3,2,6.2,3,  1.00 ,  6.20 ,0
2031,LA,22,S,N,S,N,,F,1,0,0,0,3,5570,29,0,7.65,4,  7.25 ,  55.46 ,1
2032,LA,22,N,N,N,N,0,M,1,0,0,0,3,5515,27,1,7.54,4,  6.75 ,  50.90 ,1
2034,CPN,22,S,N,N,N,0,F,1,0,0,0,3,5600,26,1,8.19,4,  6.50 ,  53.24 ,1
2035,CPN,21,S,N,N,N,0,F,1,0,0,0,3,5515,30,12,6.48,4,  7.50 ,  48.60 ,1
2036,LA,21,S,N,N,N,0,M,1,0,0,0,3,5533,30,8,7.31,4,  7.50 ,  54.83 ,1
2038,CPN,22,S,N,N,N,0,M,1,0,0,0,3,5519,17,4,7.1,4,  4.25 ,  30.18 ,1
2040,LA,22,S,N,S,N,3,M,1,0,0,0,3,5519,25,4,7.66,4,  6.25 ,  47.88 ,1
2041,LA,22,S,N,N,N,0,M,1,0,0,0,3,5500,15,9,5.88,4,  3.75 ,  22.05 ,0
2042,LA,21,N,N,N,N,0,F,1,0,0,0,3,5513,24,9,6.7,4,  6.00 ,  40.20 ,1
2043,LA,25,N,N,N,N,0,M,1,0,0,0,3,5541,16,5,6.95,4,  4.00 ,  27.80 ,1
2044,LA,22,N,N,N,N,0,M,1,0,0,0,3,5521,13,6,6.14,4,  3.25 ,  19.96 ,0
2046,LA,31,N,N,S,S,1,F,1,1,0,1,3,5519,16,12,6.17,4,  4.00 ,  24.68 ,1
2047,CPN,22,S,N,N,N,0,M,1,0,1,0,3,5509,24,3,7.7,4,  6.00 ,  46.20 ,1
2048,CPN,21,S,N,N,N,0,M,1,0,0,0,3,5500,19,7,6.69,4,  4.75 ,  31.78 ,1
2049,LLO,23,N,S,N,S,0,F,1,0,1,0,3,5500,30,0,8.03,4,  7.50 ,  60.23 ,1
2051,LA,21,S,N,N,N,0,M,1,0,0,0,3,5515,20,3,7.39,4,  5.00 ,  36.95 ,1
2053,CPN,27,N,N,N,N,0,F,1,0,0,0,3,5517,11,8,5.27,4,  2.75 ,  14.49 ,0
2055,LLO,30,S,N,S,N,1,M,1,0,0,0,3,5505,23,1,8.04,4,  5.75 ,  46.23 ,1
2056,LA,23,N,N,S,N,,F,1,0,0,0,3,5507,26,2,8.21,4,  6.50 ,  53.37 ,1
2057,CPN,25,S,N,N,N,0,F,1,0,0,0,3,5515,21,12,6.39,4,  5.25 ,  33.55 ,1
2059,CPN,33,S,N,N,S,0,F,5,0,0,1,4,5539,24,0,9.38,4,  6.00 ,  56.28 ,1
2060,LA,25,S,N,N,S,0,M,1,1,0,0,3,5501,18,7,6.36,4,  4.50 ,  28.62 ,1
